Year,Month,Days Since Sept 3rd 2000,#,Statium,Roof Type,Surface Type,Field Goals Made,Field Goals Missed,Temperture,Realtive Humitity,Wind Speed,Wind Chill
2010,October,3697,2730,Edward Jones Dome,dome,astroplay,3,4,N/A,N/A,N/A,N/A
2010,October,3697,2741,Mall of America Field,dome,sportturf,1,1,N/A,N/A,N/A,N/A
2010,October,3704,2745,Louisiana Superdome,dome,sportturf,4,4,N/A,N/A,N/A,N/A
2010,October,3704,2752,Georgia Dome,dome,fieldturf,3,4,N/A,N/A,N/A,N/A
2010,October,3711,2758,Edward Jones Dome,dome,astroplay,3,4,N/A,N/A,N/A,N/A
2010,October,3711,2759,Ford Field,dome,fieldturf,3,3,N/A,N/A,N/A,N/A
2010,October,3711,2761,Cowboys Stadium,retractable roof (closed),matrixturf,1,1,N/A,N/A,N/A,N/A
2010,October,3711,2766,University of Phoenix Stadium,retractable roof (closed),grass,1,2,N/A,N/A,N/A,N/A
2010,October,3711,2769,Louisiana Superdome,dome,sportturf,3,4,N/A,N/A,N/A,N/A
2010,November,3711,2770,Lucas Oil Stadium,retractable roof (closed),fieldturf,4,4,N/A,N/A,N/A,N/A
2010,November,3717,2771,Georgia Dome,dome,fieldturf,2,2,N/A,N/A,N/A,N/A
2010,November,3717,2772,Rogers Centre,dome,astroplay,0,1,N/A,N/A,N/A,N/A
2010,November,3717,2776,Ford Field,dome,fieldturf,3,3,N/A,N/A,N/A,N/A
2010,November,3717,2778,Mall of America Field,dome,sportturf,3,3,N/A,N/A,N/A,N/A
2010,November,3721,2784,Georgia Dome,dome,fieldturf,2,2,N/A,N/A,N/A,N/A
2010,November,3724,2788,Lucas Oil Stadium,retractable roof (closed),fieldturf,4,4,N/A,N/A,N/A,N/A
2010,November,3724,2793,University of Phoenix Stadium,retractable roof (closed),grass,6,7,N/A,N/A,N/A,N/A
2010,November,3731,2800,Cowboys Stadium,retractable roof (closed),matrixturf,1,1,N/A,N/A,N/A,N/A
2010,November,3731,2807,Mall of America Field,dome,sportturf,2,2,N/A,N/A,N/A,N/A
2010,November,3731,2808,Louisiana Superdome,dome,sportturf,4,5,N/A,N/A,N/A,N/A
2010,November,3731,2809,Edward Jones Dome,dome,astroplay,5,5,N/A,N/A,N/A,N/A
2010,November,3735,2814,Ford Field,dome,fieldturf,2,3,N/A,N/A,N/A,N/A
2010,November,3735,2815,Cowboys Stadium,retractable roof (closed),matrixturf,5,6,N/A,N/A,N/A,N/A
2010,November,3738,2817,Georgia Dome,dome,fieldturf,3,3,N/A,N/A,N/A,N/A
2010,November,3738,2828,Lucas Oil Stadium,retractable roof (closed),fieldturf,5,5,N/A,N/A,N/A,N/A
2010,November,3739,2829,University of Phoenix Stadium,retractable roof (closed),grass,4,6,N/A,N/A,N/A,N/A
2010,December,3746,2835,Ford Field,dome,fieldturf,3,3,N/A,N/A,N/A,N/A
2010,December,3746,2838,Mall of America Field,dome,sportturf,1,1,N/A,N/A,N/A,N/A
2010,December,3746,2840,Lucas Oil Stadium,retractable roof (closed),fieldturf,3,4,N/A,N/A,N/A,N/A
2010,December,3746,2841,University of Phoenix Stadium,retractable roof (closed),grass,6,6,N/A,N/A,N/A,N/A
2010,December,3753,2851,Ford Field,dome,fieldturf,1,2,N/A,N/A,N/A,N/A
2010,December,3753,2853,Louisiana Superdome,dome,sportturf,3,4,N/A,N/A,N/A,N/A
2010,December,3753,2855,University of Phoenix Stadium,retractable roof (closed),grass,7,9,N/A,N/A,N/A,N/A
2010,December,3753,2859,Cowboys Stadium,retractable roof (closed),matrixturf,5,5,N/A,N/A,N/A,N/A
2010,December,3754,2860,Ford Field,dome,fieldturf,1,1,N/A,N/A,N/A,N/A
2010,December,3754,2861,Reliant Stadium,retractable roof (closed),grass,2,3,N/A,N/A,N/A,N/A
2010,December,3760,2863,Edward Jones Dome,dome,astroplay,4,4,N/A,N/A,N/A,N/A
2010,December,3760,2865,Lucas Oil Stadium,retractable roof (closed),fieldturf,3,3,N/A,N/A,N/A,N/A
2010,December,3766,2879,University of Phoenix Stadium,retractable roof (closed),grass,4,5,N/A,N/A,N/A,N/A
2010,December,3767,2880,Edward Jones Dome,dome,astroplay,4,5,N/A,N/A,N/A,N/A
2010,December,3768,2892,Georgia Dome,dome,fieldturf,1,1,N/A,N/A,N/A,N/A
2011,January,3774,2894,Louisiana Superdome,dome,sportturf,5,5,N/A,N/A,N/A,N/A
2011,January,3774,2899,Georgia Dome,dome,fieldturf,2,2,N/A,N/A,N/A,N/A
2011,January,3774,2900,Ford Field,dome,fieldturf,4,4,N/A,N/A,N/A,N/A
2011,January,3774,2907,Lucas Oil Stadium,retractable roof (closed),fieldturf,5,6,N/A,N/A,N/A,N/A
2011,January,3780,2911,Lucas Oil Stadium,retractable roof (closed),fieldturf,4,4,N/A,N/A,N/A,N/A
2011,January,3787,2915,Georgia Dome,dome,fieldturf,2,3,N/A,N/A,N/A,N/A
2011,February,3806,2920,Cowboys Stadium,retractable roof (closed),matrixturf,2,3,N/A,N/A,N/A,N/A
2011,September,4025,2922,Edward Jones Dome,dome,astroplay,3,4,N/A,N/A,N/A,N/A
2011,September,4025,2930,University of Phoenix Stadium,retractable roof (closed),grass,0,1,N/A,N/A,N/A,N/A
2011,September,4032,2938,Lucas Oil Stadium,retractable roof (closed),fieldturf,6,6,N/A,N/A,N/A,N/A
2011,September,4032,2939,Ford Field,dome,fieldturf,3,4,N/A,N/A,N/A,N/A
2011,September,4032,2940,Mercedes-Benz Superdome,dome,sportturf,5,5,N/A,N/A,N/A,N/A
2011,September,4032,2946,Mall of America Field,dome,sportturf,3,3,N/A,N/A,N/A,N/A
2011,September,4032,2951,Georgia Dome,dome,fieldturf,1,2,N/A,N/A,N/A,N/A
2011,September,4039,2956,Mercedes-Benz Superdome,dome,sportturf,5,5,N/A,N/A,N/A,N/A
2011,September,4039,2960,Mall of America Field,dome,sportturf,7,7,N/A,N/A,N/A,N/A
2011,September,4039,2962,Edward Jones Dome,dome,astroplay,3,5,N/A,N/A,N/A,N/A
2011,September,4039,2967,Lucas Oil Stadium,retractable roof (closed),fieldturf,5,6,N/A,N/A,N/A,N/A
2011,September,4040,2968,Cowboys Stadium,retractable roof (closed),matrixturf,9,10,N/A,N/A,N/A,N/A
2011,October,4047,2969,Edward Jones Dome,dome,astroplay,2,2,N/A,N/A,N/A,N/A
2011,October,4047,2970,Cowboys Stadium,retractable roof (closed),matrixturf,5,5,N/A,N/A,N/A,N/A
2011,October,4047,2978,University of Phoenix Stadium,retractable roof (closed),grass,3,3,N/A,N/A,N/A,N/A
2011,October,4054,2986,Reliant Stadium,retractable roof (closed),grass,6,7,N/A,N/A,N/A,N/A
2011,October,4054,2992,Mall of America Field,dome,sportturf,3,4,N/A,N/A,N/A,N/A
2011,October,4054,2996,Georgia Dome,dome,fieldturf,4,4,N/A,N/A,N/A,N/A
2011,October,4055,2997,Ford Field,dome,fieldturf,3,3,N/A,N/A,N/A,N/A
2011,October,4061,2998,Georgia Dome,dome,fieldturf,2,2,N/A,N/A,N/A,N/A
2011,October,4061,3003,Ford Field,dome,fieldturf,5,6,N/A,N/A,N/A,N/A
2011,October,4068,3016,Ford Field,dome,fieldturf,6,6,N/A,N/A,N/A,N/A
2011,October,4068,3018,University of Phoenix Stadium,retractable roof (closed),grass,3,3,N/A,N/A,N/A,N/A
2011,October,4068,3019,Cowboys Stadium,retractable roof (closed),matrixturf,2,2,N/A,N/A,N/A,N/A
2011,October,4068,3020,Mall of America Field,dome,sportturf,6,6,N/A,N/A,N/A,N/A
2011,October,4068,3022,Mercedes-Benz Superdome,dome,sportturf,2,2,N/A,N/A,N/A,N/A
2011,October,4075,3024,Edward Jones Dome,dome,astroplay,1,2,N/A,N/A,N/A,N/A
2011,October,4075,3030,Rogers Centre,dome,a_turf,3,5,N/A,N/A,N/A,N/A
2011,November,4081,3038,Cowboys Stadium,retractable roof (closed),matrixturf,5,6,N/A,N/A,N/A,N/A
2011,November,4081,3040,Reliant Stadium,retractable roof (closed),grass,5,5,N/A,N/A,N/A,N/A
2011,November,4081,3042,Mercedes-Benz Superdome,dome,sportturf,5,6,N/A,N/A,N/A,N/A
2011,November,4081,3046,University of Phoenix Stadium,retractable roof (closed),grass,5,6,N/A,N/A,N/A,N/A
2011,November,4088,3053,Lucas Oil Stadium,retractable roof (closed),fieldturf,2,3,N/A,N/A,N/A,N/A
2011,November,4088,3054,Cowboys Stadium,retractable roof (closed),matrixturf,3,4,N/A,N/A,N/A,N/A
2011,November,4088,3057,Georgia Dome,dome,fieldturf,7,9,N/A,N/A,N/A,N/A
2011,November,4095,3069,Ford Field,dome,fieldturf,2,2,N/A,N/A,N/A,N/A
2011,November,4095,3074,Mall of America Field,dome,sportturf,2,3,N/A,N/A,N/A,N/A
2011,November,4095,3075,Edward Jones Dome,dome,astroplay,1,1,N/A,N/A,N/A,N/A
2011,November,4095,3077,Georgia Dome,dome,fieldturf,4,4,N/A,N/A,N/A,N/A
2011,November,4099,3081,Ford Field,dome,fieldturf,2,3,N/A,N/A,N/A,N/A
2011,November,4099,3082,Cowboys Stadium,retractable roof (closed),matrixturf,6,7,N/A,N/A,N/A,N/A
2011,November,4102,3084,Edward Jones Dome,dome,astroplay,5,6,N/A,N/A,N/A,N/A
2011,November,4102,3085,Georgia Dome,dome,fieldturf,1,1,N/A,N/A,N/A,N/A
2011,November,4102,3089,Lucas Oil Stadium,retractable roof (closed),fieldturf,4,5,N/A,N/A,N/A,N/A
2011,November,4103,3096,Mercedes-Benz Superdome,dome,sportturf,1,2,N/A,N/A,N/A,N/A
2011,December,4110,3103,Reliant Stadium,retractable roof (closed),grass,2,3,N/A,N/A,N/A,N/A
2011,December,4110,3106,Mall of America Field,dome,sportturf,5,5,N/A,N/A,N/A,N/A
2011,December,4110,3108,University of Phoenix Stadium,retractable roof (closed),grass,4,6,N/A,N/A,N/A,N/A
2011,December,4110,3111,Mercedes-Benz Superdome,dome,sportturf,2,4,N/A,N/A,N/A,N/A
2011,December,4117,3117,Ford Field,dome,fieldturf,2,2,N/A,N/A,N/A,N/A
2011,December,4117,3123,University of Phoenix Stadium,retractable roof (closed),grass,4,5,N/A,N/A,N/A,N/A
2011,December,4117,3127,Cowboys Stadium,retractable roof (closed),matrixturf,4,5,N/A,N/A,N/A,N/A
2011,December,4121,3129,Georgia Dome,dome,fieldturf,2,2,N/A,N/A,N/A,N/A
2011,December,4124,3131,Edward Jones Dome,dome,astroplay,4,5,N/A,N/A,N/A,N/A
2011,December,4124,3135,Lucas Oil Stadium,retractable roof (closed),fieldturf,4,4,N/A,N/A,N/A,N/A
2011,December,4124,3136,Reliant Stadium,retractable roof (closed),grass,2,3,N/A,N/A,N/A,N/A
2011,December,4124,3138,Mall of America Field,dome,sportturf,2,3,N/A,N/A,N/A,N/A
2011,December,4124,3140,University of Phoenix Stadium,retractable roof (closed),grass,3,3,N/A,N/A,N/A,N/A
2011,December,4128,3145,Lucas Oil Stadium,retractable roof (closed),fieldturf,7,8,N/A,N/A,N/A,N/A
2011,December,4130,3156,Ford Field,dome,fieldturf,2,2,N/A,N/A,N/A,N/A
2011,December,4130,3157,Cowboys Stadium,retractable roof (closed),matrixturf,2,2,N/A,N/A,N/A,N/A
2011,December,4132,3160,Mercedes-Benz Superdome,dome,sportturf,4,4,N/A,N/A,N/A,N/A
2012,January,4139,3161,Edward Jones Dome,dome,astroplay,4,5,N/A,N/A,N/A,N/A
2012,January,4139,3163,Reliant Stadium,retractable roof (closed),grass,6,6,N/A,N/A,N/A,N/A
2012,January,4139,3168,Mercedes-Benz Superdome,dome,sportturf,2,2,N/A,N/A,N/A,N/A
2012,January,4139,3169,Mall of America Field,dome,sportturf,3,4,N/A,N/A,N/A,N/A
2012,January,4139,3170,University of Phoenix Stadium,retractable roof (closed),grass,5,6,N/A,N/A,N/A,N/A
2012,January,4139,3175,Georgia Dome,dome,fieldturf,2,2,N/A,N/A,N/A,N/A
2012,January,4145,3177,Reliant Stadium,retractable roof (closed),grass,2,3,N/A,N/A,N/A,N/A
2012,January,4145,3178,Mercedes-Benz Superdome,dome,sportturf,1,1,N/A,N/A,N/A,N/A
2012,February,4171,3187,Lucas Oil Stadium,retractable roof (closed),fieldturf,3,3,N/A,N/A,N/A,N/A
2012,September,4389,3191,Ford Field,dome,fieldturf,5,5,N/A,N/A,N/A,N/A
2012,September,4389,3192,Reliant Stadium,retractable roof (closed),grass,4,5,N/A,N/A,N/A,N/A
2012,September,4389,3194,Mercedes-Benz Superdome,dome,sportturf,5,5,N/A,N/A,N/A,N/A
2012,September,4389,3197,Mall of America Field,dome,sportturf,7,7,N/A,N/A,N/A,N/A
2012,September,4389,3198,University of Phoenix Stadium,retractable roof (closed),grass,5,6,N/A,N/A,N/A,N/A
2012,September,4396,3214,Edward Jones Dome,dome,astroplay,3,4,N/A,N/A,N/A,N/A
2012,September,4397,3219,Georgia Dome,dome,fieldturf,2,2,N/A,N/A,N/A,N/A
2012,September,4403,3222,Mercedes-Benz Superdome,dome,sportturf,7,8,N/A,N/A,N/A,N/A
2012,September,4403,3228,Cowboys Stadium,retractable roof (closed),matrixturf,4,4,N/A,N/A,N/A,N/A
2012,September,4403,3229,Mall of America Field,dome,sportturf,3,4,N/A,N/A,N/A,N/A
2012,September,4403,3230,University of Phoenix Stadium,retractable roof (closed),grass,4,4,N/A,N/A,N/A,N/A
2012,September,4410,3237,Edward Jones Dome,dome,astroplay,6,6,N/A,N/A,N/A,N/A
2012,September,4410,3239,Georgia Dome,dome,fieldturf,3,3,N/A,N/A,N/A,N/A
2012,September,4410,3240,Ford Field,dome,fieldturf,4,5,N/A,N/A,N/A,N/A
2012,September,4410,3241,Reliant Stadium,retractable roof (closed),grass,1,1,N/A,N/A,N/A,N/A
2012,September,4410,3244,University of Phoenix Stadium,retractable roof (closed),grass,3,4,N/A,N/A,N/A,N/A
2012,October,4412,3250,Cowboys Stadium,retractable roof (closed),matrixturf,3,3,N/A,N/A,N/A,N/A
2012,October,4415,3251,Edward Jones Dome,dome,astroplay,2,3,N/A,N/A,N/A,N/A
2012,October,4418,3256,Lucas Oil Stadium,retractable roof (closed),fieldturf,3,6,N/A,N/A,N/A,N/A
2012,October,4418,3260,Mall of America Field,dome,sportturf,3,3,N/A,N/A,N/A,N/A
2012,October,4418,3263,Mercedes-Benz Superdome,dome,sportturf,2,3,N/A,N/A,N/A,N/A
2012,October,4425,3268,Georgia Dome,dome,fieldturf,5,6,N/A,N/A,N/A,N/A
2012,October,4425,3274,University of Phoenix Stadium,retractable roof (closed),grass,4,5,N/A,N/A,N/A,N/A
2012,October,4425,3277,Reliant Stadium,retractable roof (closed),grass,1,1,N/A,N/A,N/A,N/A
2012,October,4432,3280,Edward Jones Dome,dome,astroplay,5,6,N/A,N/A,N/A,N/A
2012,October,4432,3283,Reliant Stadium,retractable roof (closed),grass,4,4,N/A,N/A,N/A,N/A
2012,October,4432,3287,Mall of America Field,dome,sportturf,0,1,N/A,N/A,N/A,N/A
2012,October,4436,3292,Mall of America Field,dome,sportturf,4,4,N/A,N/A,N/A,N/A
2012,October,4439,3295,Ford Field,dome,fieldturf,1,2,N/A,N/A,N/A,N/A
2012,October,4440,3305,University of Phoenix Stadium,retractable roof (closed),grass,2,2,N/A,N/A,N/A,N/A
2012,November,4445,3308,Lucas Oil Stadium,retractable roof (closed),fieldturf,5,7,N/A,N/A,N/A,N/A
2012,November,4445,3310,Reliant Stadium,retractable roof (closed),grass,3,5,N/A,N/A,N/A,N/A
2012,November,4445,3318,Georgia Dome,dome,fieldturf,6,9,N/A,N/A,N/A,N/A
2012,November,4446,3319,Mercedes-Benz Superdome,dome,sportturf,2,3,N/A,N/A,N/A,N/A
2012,November,4452,3322,Mercedes-Benz Superdome,dome,sportturf,3,3,N/A,N/A,N/A,N/A
2012,November,4452,3328,Mall of America Field,dome,sportturf,5,5,N/A,N/A,N/A,N/A
2012,November,4459,3335,Edward Jones Dome,dome,astroplay,2,4,N/A,N/A,N/A,N/A
2012,November,4459,3336,Ford Field,dome,fieldturf,3,5,N/A,N/A,N/A,N/A
2012,November,4459,3337,Georgia Dome,dome,fieldturf,7,7,N/A,N/A,N/A,N/A
2012,November,4459,3338,Reliant Stadium,retractable roof (closed),grass,6,8,N/A,N/A,N/A,N/A
2012,November,4459,3342,Cowboys Stadium,retractable roof (closed),matrixturf,5,5,N/A,N/A,N/A,N/A
2012,November,4463,3348,Ford Field,dome,fieldturf,3,5,N/A,N/A,N/A,N/A
2012,November,4463,3349,Cowboys Stadium,retractable roof (closed),matrixturf,4,4,N/A,N/A,N/A,N/A
2012,November,4466,3355,Lucas Oil Stadium,retractable roof (closed),fieldturf,4,4,N/A,N/A,N/A,N/A
2012,November,4466,3360,University of Phoenix Stadium,retractable roof (closed),grass,2,3,N/A,N/A,N/A,N/A
2012,November,4466,3361,Mercedes-Benz Superdome,dome,sportturf,1,3,N/A,N/A,N/A,N/A
2012,November,4470,3364,Georgia Dome,dome,fieldturf,5,5,N/A,N/A,N/A,N/A
2012,December,4474,3365,Edward Jones Dome,dome,astroplay,4,6,N/A,N/A,N/A,N/A
2012,December,4474,3371,Ford Field,dome,fieldturf,4,4,N/A,N/A,N/A,N/A
2012,December,4474,3378,Cowboys Stadium,retractable roof (closed),matrixturf,3,3,N/A,N/A,N/A,N/A
2012,December,4481,3383,Lucas Oil Stadium,retractable roof (closed),fieldturf,5,6,N/A,N/A,N/A,N/A
2012,December,4481,3390,Mall of America Field,dome,sportturf,0,0,N/A,N/A,N/A,N/A
2012,December,4488,3397,Edward Jones Dome,dome,astroplay,5,6,N/A,N/A,N/A,N/A
2012,December,4488,3398,Reliant Stadium,retractable roof (closed),grass,6,7,N/A,N/A,N/A,N/A
2012,December,4488,3400,Georgia Dome,dome,fieldturf,2,3,N/A,N/A,N/A,N/A
2012,December,4488,3404,Mercedes-Benz Superdome,dome,sportturf,2,2,N/A,N/A,N/A,N/A
2012,December,4488,3405,Rogers Centre,dome,a_turf,4,4,N/A,N/A,N/A,N/A
2012,December,4488,3406,University of Phoenix Stadium,retractable roof (closed),grass,2,2,N/A,N/A,N/A,N/A
2012,December,4488,3408,Cowboys Stadium,retractable roof (closed),matrixturf,3,3,N/A,N/A,N/A,N/A
2012,December,4494,3412,Ford Field,dome,fieldturf,4,4,N/A,N/A,N/A,N/A
2012,December,4495,3413,Cowboys Stadium,retractable roof (closed),matrixturf,3,4,N/A,N/A,N/A,N/A
2012,December,4495,3418,Reliant Stadium,retractable roof (closed),grass,5,5,N/A,N/A,N/A,N/A
2012,December,4495,3425,University of Phoenix Stadium,retractable roof (closed),grass,2,3,N/A,N/A,N/A,N/A
2012,December,4502,3428,Georgia Dome,dome,fieldturf,4,4,N/A,N/A,N/A,N/A
2012,December,4502,3430,Lucas Oil Stadium,retractable roof (closed),fieldturf,3,4,N/A,N/A,N/A,N/A
2012,December,4502,3434,Ford Field,dome,fieldturf,5,6,N/A,N/A,N/A,N/A
2012,December,4502,3435,Mercedes-Benz Superdome,dome,sportturf,4,5,N/A,N/A,N/A,N/A
2012,December,4502,3439,Mall of America Field,dome,sportturf,5,5,N/A,N/A,N/A,N/A
2013,January,4508,3444,Reliant Stadium,retractable roof (closed),grass,6,6,N/A,N/A,N/A,N/A
2013,January,4516,3450,Georgia Dome,dome,fieldturf,3,3,N/A,N/A,N/A,N/A
2013,January,4523,3452,Georgia Dome,dome,fieldturf,1,2,N/A,N/A,N/A,N/A
2013,February,4534,3454,Mercedes-Benz Superdome,dome,astroturf,5,5,N/A,N/A,N/A,N/A
2013,September,4753,3459,Lucas Oil Stadium,retractable roof (closed),fieldturf,1,2,N/A,N/A,N/A,N/A
2013,September,4753,3460,Ford Field,dome,fieldturf,3,3,N/A,N/A,N/A,N/A
2013,September,4753,3463,Mercedes-Benz Superdome,dome,sportturf,4,4,N/A,N/A,N/A,N/A
2013,September,4753,3466,Edward Jones Dome,dome,astroplay,5,6,N/A,N/A,N/A,N/A
2013,September,4753,3468,AT&T Stadium,retractable roof (closed),matrixturf,4,4,N/A,N/A,N/A,N/A
2013,September,4760,3478,Georgia Dome,dome,fieldturf,2,2,N/A,N/A,N/A,N/A
2013,September,4760,3480,Reliant Stadium,retractable roof (closed),grass,1,5,N/A,N/A,N/A,N/A
2013,September,4760,3481,University of Phoenix Stadium,retractable roof (closed),grass,4,6,N/A,N/A,N/A,N/A
2013,September,4767,3488,AT&T Stadium,retractable roof (closed),matrixturf,1,2,N/A,N/A,N/A,N/A
2013,September,4767,3492,Mercedes-Benz Superdome,dome,sportturf,1,1,N/A,N/A,N/A,N/A
2013,September,4767,3496,Mall of America Field,dome,sportturf,3,3,N/A,N/A,N/A,N/A
2013,September,4771,3503,Edward Jones Dome,dome,astroplay,1,3,N/A,N/A,N/A,N/A
2013,September,4774,3506,Ford Field,dome,fieldturf,7,7,N/A,N/A,N/A,N/A
2013,September,4774,3507,Reliant Stadium,retractable roof (closed),grass,5,5,N/A,N/A,N/A,N/A
2013,September,4774,3516,Georgia Dome,dome,fieldturf,6,6,N/A,N/A,N/A,N/A
2013,September,4775,3517,Mercedes-Benz Superdome,dome,sportturf,2,3,N/A,N/A,N/A,N/A
2013,October,4782,3519,Edward Jones Dome,dome,astroplay,4,4,N/A,N/A,N/A,N/A
2013,October,4782,3525,Lucas Oil Stadium,retractable roof (closed),fieldturf,6,7,N/A,N/A,N/A,N/A
2013,October,4782,3527,University of Phoenix Stadium,retractable roof (closed),grass,4,4,N/A,N/A,N/A,N/A
2013,October,4782,3528,AT&T Stadium,retractable roof (closed),matrixturf,5,5,N/A,N/A,N/A,N/A
2013,October,4783,3531,Georgia Dome,dome,fieldturf,3,3,N/A,N/A,N/A,N/A
2013,October,4789,3537,Reliant Stadium,retractable roof (closed),grass,3,3,N/A,N/A,N/A,N/A
2013,October,4789,3540,Mall of America Field,dome,sportturf,1,1,N/A,N/A,N/A,N/A
2013,October,4789,3545,AT&T Stadium,retractable roof (closed),matrixturf,4,5,N/A,N/A,N/A,N/A
2013,October,4793,3547,University of Phoenix Stadium,retractable roof (closed),grass,5,5,N/A,N/A,N/A,N/A
2013,October,4796,3548,Georgia Dome,dome,fieldturf,4,4,N/A,N/A,N/A,N/A
2013,October,4796,3549,Ford Field,dome,fieldturf,3,5,N/A,N/A,N/A,N/A
2013,October,4803,3564,Mercedes-Benz Superdome,dome,sportturf,1,4,N/A,N/A,N/A,N/A
2013,October,4803,3567,Ford Field,dome,fieldturf,4,4,N/A,N/A,N/A,N/A
2013,October,4803,3571,University of Phoenix Stadium,retractable roof (closed),grass,4,4,N/A,N/A,N/A,N/A
2013,October,4803,3573,Mall of America Field,dome,sportturf,4,4,N/A,N/A,N/A,N/A
2013,October,4804,3574,Edward Jones Dome,dome,astroplay,3,4,N/A,N/A,N/A,N/A
2013,November,4809,3576,Edward Jones Dome,dome,astroplay,0,1,N/A,N/A,N/A,N/A
2013,November,4809,3579,AT&T Stadium,retractable roof (closed),matrixturf,3,3,N/A,N/A,N/A,N/A
2013,November,4809,3586,Reliant Stadium,retractable roof (closed),grass,3,7,N/A,N/A,N/A,N/A
2013,November,4813,3588,Mall of America Field,dome,sportturf,4,4,N/A,N/A,N/A,N/A
2013,November,4816,3593,Georgia Dome,dome,fieldturf,5,5,N/A,N/A,N/A,N/A
2013,November,4816,3595,Lucas Oil Stadium,retractable roof (closed),fieldturf,1,1,N/A,N/A,N/A,N/A
2013,November,4816,3598,University of Phoenix Stadium,retractable roof (closed),grass,3,4,N/A,N/A,N/A,N/A
2013,November,4816,3600,Mercedes-Benz Superdome,dome,sportturf,1,2,N/A,N/A,N/A,N/A
2013,November,4823,3608,Reliant Stadium,retractable roof (closed),grass,3,4,N/A,N/A,N/A,N/A
2013,November,4823,3612,Mercedes-Benz Superdome,dome,sportturf,5,5,N/A,N/A,N/A,N/A
2013,November,4827,3617,Georgia Dome,dome,fieldturf,3,4,N/A,N/A,N/A,N/A
2013,November,4830,3618,Edward Jones Dome,dome,astroplay,2,2,N/A,N/A,N/A,N/A
2013,November,4830,3620,Reliant Stadium,retractable roof (closed),grass,4,5,N/A,N/A,N/A,N/A
2013,November,4830,3623,Ford Field,dome,fieldturf,1,3,N/A,N/A,N/A,N/A
2013,November,4830,3626,University of Phoenix Stadium,retractable roof (closed),grass,5,6,N/A,N/A,N/A,N/A
2013,November,4834,3631,Ford Field,dome,fieldturf,2,3,N/A,N/A,N/A,N/A
2013,November,4834,3632,AT&T Stadium,retractable roof (closed),matrixturf,2,2,N/A,N/A,N/A,N/A
2013,December,4838,3635,Lucas Oil Stadium,retractable roof (closed),fieldturf,5,5,N/A,N/A,N/A,N/A
2013,December,4838,3636,Reliant Stadium,retractable roof (closed),grass,3,4,N/A,N/A,N/A,N/A
2013,December,4838,3640,Mall of America Field,dome,sportturf,5,8,N/A,N/A,N/A,N/A
2013,December,4838,3641,Rogers Centre,dome,a_turf,3,3,N/A,N/A,N/A,N/A
2013,December,4845,3658,University of Phoenix Stadium,retractable roof (closed),grass,1,3,N/A,N/A,N/A,N/A
2013,December,4845,3661,Mercedes-Benz Superdome,dome,sportturf,3,4,N/A,N/A,N/A,N/A
2013,December,4852,3664,Lucas Oil Stadium,retractable roof (closed),fieldturf,4,4,N/A,N/A,N/A,N/A
2013,December,4852,3667,Mall of America Field,dome,sportturf,5,6,N/A,N/A,N/A,N/A
2013,December,4852,3669,Georgia Dome,dome,fieldturf,4,4,N/A,N/A,N/A,N/A
2013,December,4852,3674,AT&T Stadium,retractable roof (closed),matrixturf,6,6,N/A,N/A,N/A,N/A
2013,December,4852,3675,Edward Jones Dome,dome,astroplay,3,5,N/A,N/A,N/A,N/A
2013,December,4853,3678,Ford Field,dome,fieldturf,7,7,N/A,N/A,N/A,N/A
2013,December,4859,3679,Edward Jones Dome,dome,astroplay,5,5,N/A,N/A,N/A,N/A
2013,December,4859,3682,Reliant Stadium,retractable roof (closed),grass,5,5,N/A,N/A,N/A,N/A
2013,December,4859,3688,Ford Field,dome,fieldturf,4,4,N/A,N/A,N/A,N/A
2013,December,4866,3696,Lucas Oil Stadium,retractable roof (closed),fieldturf,4,4,N/A,N/A,N/A,N/A
2013,December,4866,3701,Georgia Dome,dome,fieldturf,2,2,N/A,N/A,N/A,N/A
2013,December,4866,3702,Mall of America Field,dome,sportturf,2,2,N/A,N/A,N/A,N/A
2013,December,4866,3704,University of Phoenix Stadium,retractable roof (closed),grass,5,8,N/A,N/A,N/A,N/A
2013,December,4866,3705,Mercedes-Benz Superdome,dome,sportturf,1,1,N/A,N/A,N/A,N/A
2013,December,4866,3710,AT&T Stadium,retractable roof (closed),matrixturf,4,4,N/A,N/A,N/A,N/A
2014,January,4872,3711,Lucas Oil Stadium,retractable roof (closed),fieldturf,4,4,N/A,N/A,N/A,N/A
2014,September,5117,3724,Edward Jones Dome,dome,astroplay,4,5,N/A,N/A,N/A,N/A
2014,September,5117,3730,Georgia Dome,dome,fieldturf,5,5,N/A,N/A,N/A,N/A
2014,September,5117,3731,NRG Stadium,retractable roof (closed),grass,1,1,N/A,N/A,N/A,N/A
2014,September,5117,3733,AT&T Stadium,retractable roof (closed),matrixturf,1,2,N/A,N/A,N/A,N/A
2014,September,5118,3736,Ford Field,dome,fieldturf,2,3,N/A,N/A,N/A,N/A
2014,September,5118,3737,University of Phoenix Stadium,retractable roof (closed),grass,3,3,N/A,N/A,N/A,N/A
2014,September,5125,3753,Lucas Oil Stadium,retractable roof (closed),fieldturf,5,6,N/A,N/A,N/A,N/A
2014,September,5128,3754,Georgia Dome,dome,fieldturf,0,1,N/A,N/A,N/A,N/A
2014,September,5131,3755,Edward Jones Dome,dome,astroplay,3,3,N/A,N/A,N/A,N/A
